,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,size,color
2972,5.0,True,2017-03-14,A3B5TYITM5FKRO,B014IBJKNO,Jonika R.,Loved the products and services!!,Five Stars,1489449600, 9.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2973,5.0,True,2017-03-13,A2O3GSYI4B5Z9H,B014IBJKNO,Letitia C,It's hard to find a lightweight athletic shoe with a wide toe box. This shoe has that. I am happy with the support for walking and everyday wear. I wouldn't run in them. Now I just have to stock up on as many pair as I can afford before Nike discontinues them :). Don't you hate when that happens?,Hurry before they're gone!,1489363200, 9 M US, Grey
2974,5.0,True,2017-03-12,AG1CF6PFNBOQH,B014IBJKNO,anat,"The shoes are amazing,very comfortable and fit as expected highly recommended. :)",Amazing,1489276800, 7.5 B(M) US, Black/White/Anthracite/Stealth
2975,5.0,True,2017-03-08,A1LLDHUO4OLXYI,B014IBJKNO,mommyof2,Super comfy!!,Five Stars,1488931200, 10 M US, Black/White/Anthracite/Stealth
2976,4.0,True,2017-03-08,A37K0VP2H8FKOU,B014IBJKNO,Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200, 9.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2977,4.0,True,2017-03-08,A37K0VP2H8FKOU,B014IBJKNO,Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200, 9.5 M US, Wolf Grey/Platinum/White/Crimson
2978,5.0,True,2017-03-06,AZYHPRWLMSY9O,B014IBJKNO,Dj Tab,Look great,Five Stars,1488758400, 8.5 M US, Black/White/Anthracite/Stealth
2979,5.0,False,2017-02-26,A1GZ9Z5M3Q4FDK,B014IBJKNO,schholly,"I love these shoes. I am rather basic when it comes to Nikes, I don't need all the cool colors, so these look amazing and feel amazing, like they were made for my feet. I definitely suggest purchasing them.","Simple look, outstanding comfort!",1488067200, 6 M US, black
2980,4.0,True,2017-02-24,A3F5015D4BBJM9,B014IBJKNO,Hedy,Cute and comfy. Sleek design. My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs. I have two pairs of this style.,My second favorite.,1487894400, 7 M US, Black/White/Anthracite/Stealth
2981,5.0,True,2017-02-24,ABKS5CX4GI72B,B014IBJKNO,Blue,I love them!,Five Stars,1487894400, 7 M US, Black/White/Anthracite/Stealth
2982,4.0,True,2017-02-21,A2A1WECA7Y5UPN,B014IBJKNO,Derek,normally Nike fits small so we go up a half size. These actually fit to my wife's appropriate size. So be ware when you order.,Fit to actual size.,1487635200, 8 M US, Black/Hyper Violet/Total Crimson/White
2983,5.0,True,2017-02-21,A3PRZ9ESGB2KPU,B014IBJKNO,kwa,love these shoes. use them to workout inside and to work,Five Stars,1487635200, 9 B(M) US, Black/White/Anthracite/Stealth
2984,3.0,True,2017-02-16,A3JGWZXFBDENRB,B014IBJKNO,Amazon Customer,"I was shocked at how small these shoes were, not true at all to size, and I own multiple shoes in this brand. The quality could have been better, in my opinion -- very little support from the upper.","Too small, flimsy upper",1487203200, 7 M US, Grey
2985,5.0,True,2017-02-15,A6BHQ6FNIRI1K,B014IBJKNO,Donna Omar,"Great shoes - was looking for something to replace my barefeet so I can wear orthotics while kickboxing. These are light weight, hug my feet comfortably and have a thinner upper so I can still feel the bag when I kick AND they have good lateral stability. My feet are on the narrow side so it's hard to find shoes that are snug enough. These are perfect. Oh, and they are really cute too.",Great for kickboxing,1487116800, 7.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2986,5.0,True,2017-02-13,A1EE1EP2G0HKQ,B014IBJKNO,Deborah Bodiford,They fit perfectly. These shoes are great for walking - so very comfortable. Love them.,These shoes are great for walking - so very comfortable,1486944000, 9.5 M US, Black/White/Anthracite/Stealth
2987,5.0,True,2017-02-12,A2DDYH2QTGQ6FZ,B014IBJKNO,gmathil,Good fit and comfy.  Not so cushiony so definetly better for training and not for running or aerobics. Bought size 8 which is my usual size.,Good choice for training shoe,1486857600, 8 M US, Black/White/Anthracite/Stealth
2988,5.0,True,2017-02-11,A2T47RI1J0I7JM,B014IBJKNO,Brooke R,Light weight and comfortable,Five Stars,1486771200, 6.5 B(M) US, Black/White/Anthracite/Stealth
2989,4.0,True,2017-02-08,ABWHIDHK8JSRD,B014IBJKNO,ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000, 8 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2990,4.0,True,2017-02-06,ADUWEIS0CHJV8,B014IBJKNO,Julie W.,"Nikes usually run small and I'm a 7.5, so I ordered these in an 8 and they were actually very roomy.  I love them but they are definitely bright orange/coral and not bright crimson like the description said.  I thought they'd be more red in hue to wear with my Ohio State clothes, but instead I use them for running.",I love them but they are definitely bright orange/coral and not ...,1486339200, 8 M US, Bright Mango/Crimson/White/Blue
2991,2.0,True,2017-02-02,A2JD3RN8JCO62Z,B014IBJKNO,Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600, 9.5 M US, Wolf Grey/Platinum/White/Crimson
2992,5.0,True,2017-02-01,A3BN0MRGRDKM0J,B014IBJKNO,j.morris,Perfect fit! Brand new in new box completely perfect condition and on sale!!! Awesome! Highly reccomend! Super cute shoes.,Super cute and on sale!!,1485907200, 6.5 B(M) US, Black/White/Anthracite/Stealth
2993,3.0,True,2017-01-31,AODFGQL9CC7G7,B014IBJKNO,ZS87,Squeaky,Three Stars,1485820800, 7.5 M US, Racer Blue/Obsidian/Blue Tint
2994,5.0,True,2017-01-25,A13P82MG3XFWV1,B014IBJKNO,Amazon Customer,"If you wear Nike on the regular, then you should pretty much know your size. I wear only 7's in Nike, and it fit just as expected. I have many of the trail runner generations, and love them all. they're my go to sneakers for the gym use, or casual wear. I have a pair I used mostly for casual wear that have lasted about 5 years. Another pair that I used for cross fit/outdoor runs that lasted a little over a year (very vigorous daily use). All in all, these shoes are great for me. They're lightweight, and comfortable.",then you should pretty much know your size,1485302400, 7 M US, Grey
2995,5.0,True,2017-01-22,A8I41EKH4UI1Y,B014IBJKNO,SLM,Great arch support and cushion both for the heel and ball of the foot. Great aerobic shoe!,Nice Support,1485043200, 9.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2996,5.0,True,2017-01-20,ADJRDVMENHF0J,B014IBJKNO,Skiman,"Good quality, perfect fit.  It's a Nike!",Good Sneaker,1484870400, 9 M US, Grey
2997,5.0,True,2017-01-18,A3QKKFB26AZSMG,B014IBJKNO,Susana Ibarra,"Size 8, but purchased 8.5 for a more comfortable feel, considering shrinkage as a result of perspiration.",Satisfied,1484697600, 8.5 M US, Cool Grey/Pure Platinum/White/Volt
2998,2.0,True,2017-01-18,A1IE5BGNY2JTF4,B014IBJKNO,Debra A.,"I've always gotten this size in Nike shoes with similar description, but these are too long- at least an inch and 1/2.",Too large,1484697600, 8.5 M US, Black/White/Anthracite/Stealth
2999,5.0,True,2017-01-18,A1F6LKEC43RSZM,B014IBJKNO,Tara S.,"Very lightweight. Normal Nike quality. Pink is very bright , colors look great together.",colors look great together.,1484697600, 7 M US, Black/Wolf Grey/White/Pink
3000,5.0,True,2017-01-18,A3BZKR332FQEP8,B014IBJKNO,Amazon Customer,Love them!!,Five Stars,1484697600, 7.5 M US, Black
3001,4.0,True,2017-01-18,ARY4E7Y947T9P,B014IBJKNO,Kindle Customer,"Arrived on time. I probably should have gone with a 7.5 instead of an 8 because they do seem a little big, but if I wear thick socks they are fine. Also, they can sometimes make a very annoying squeaky noise when I run on certain surfaces so I'm trying to get them worn in. Over-all, I am satisfied with my purchase!",but if I wear thick socks they are fine. Also,1484697600, 8 M US, Black/White/Anthracite/Stealth
3002,1.0,True,2017-01-15,A8DR2Z71DERN0,B014IBJKNO,Dawn Rosa,After less than a week the sole ripped off on the outside of the shoe,Poor quality for Nike,1484438400, 7.5 M US, Cool Grey/Volt/Pure Platinum
3003,4.0,True,2017-01-13,A3RP2S6J4VUA7D,B014IBJKNO,Amazon Customer,The lines don't really show up unless there is a bright light on them. But other than that they are perfect. They are very true to size and are comfortable the first time you put them on.,4/5,1484265600, 9.5 M US, Black/Red Bronze/White
3004,5.0,True,2017-01-12,A34NDY5V71MVJ6,B014IBJKNO,Bpiq,"I love these!  I ordered an 8.5 which is my normal shoe size and they fit great.  I used them for my strength training class and they performed well, and they are sooooo pretty!  Comfortable, low profile and stylish!",LOVE!,1484179200, 8.5 M US, Black/Green Glow-blue Glow-white
3005,5.0,True,2017-01-12,A2AXI9WHORKU6X,B014IBJKNO,J. Spatsie,Cute and comfortable,Five Stars,1484179200, 8 M US, Black/White/Anthracite/Stealth
3006,5.0,True,2017-01-10,AOYR5V85UYA8O,B014IBJKNO,Amazon Customer,Very comfortable.,Five Stars,1484006400, 7.5 M US, Cool Grey/Rage Green/Hyper Turquoise
3007,5.0,True,2017-01-07,A38Z4KJHHVY0AU,B014IBJKNO,Amazon Customer,"Sizing was perfect as ordered. Quality appears good, still new, not too much more to report.",Correct size,1483747200, 7.5 B(M) US, Black/Red Bronze/White
3008,5.0,True,2017-01-07,A1WK3VVSUB1FY7,B014IBJKNO,STACEY,"Size really depends on the brand.  I wear a 6.5 in Nike and they fit me perfectly.  These shoes are comfortable, they wrap around my feet like a bandage but do not restrict movement.",Perfect for the gym,1483747200, 6.5 B(M) US, Black/Red Bronze/White
3009,4.0,True,2017-01-06,A3KWGJH9EBRLE8,B014IBJKNO,Amazon Customer,I was really excited when I opened the box to see the color is exactly like the image shows! I have the Nike flex tr 5 and used the same size to order these. They are a little bigger than expected but still comfortable.,... opened the box to see the color is exactly like the image shows,1483660800, 7 M US, Black/Red Bronze/White
3010,1.0,True,2017-01-04,A199ICSPL9EXJ5,B014IBJKNO,Meal Prep Chick,"Returning these. the pictures on here make the shoe appear all black with a touch of pink in the check. however, the whole shoe has pink coming through. I was looking for an all black shoe. I ordered the Nike Women's Flex Supreme TR3 instead and love them!!!",I ordered the Nike Women's Flex Supreme TR3 instead and love them!,1483488000, 9.5 B(M) US, Black/Wolf Grey/White/Pink
3011,5.0,True,2017-01-04,A11D8CLU9H24YK,B014IBJKNO,Wendy L. Brady,"wow these are the most comfortable, light weight shoes. I love them!!",so light & comfortable!,1483488000, 7.5 M US, Black
3012,5.0,True,2017-01-01,A3A90ECS7ALV4T,B014IBJKNO,marysaw,love the lightweight and the fit,Five Stars,1483228800, 7 M US, Black/Red Bronze/White
3013,5.0,True,2017-01-01,A1LLX8PMQSAUHT,B014IBJKNO,teco,"fits perfect, my daughter loves them",Five Stars,1483228800, 9.5 M US, Black/White/Anthracite/Stealth
3014,5.0,True,2016-12-31,A62VUJ6MUZU6M,B014IBJKNO,sultari,"Finally, after trying about 10 pairs of Nike's, these were a perfect fit.  They are light and very comfortable, I really just forget about my feet when I'm wearing them.",these were a perfect fit. They are light and very comfortable,1483142400, 8 M US, Black/White/Anthracite/Stealth
3015,5.0,True,2016-12-29,A37RTXMIC21YOH,B014IBJKNO,R Hyden,Came quick and my daughter LOVES them,Five Stars,1482969600, 8 M US, Black/White/Anthracite/Stealth
3016,5.0,True,2016-12-29,A2JMHGCCBZPYP4,B014IBJKNO,Amazon Customer,Great Gift - she loved it!  It's a nice shoe!,Five Stars,1482969600, 9 M US, Black/Red Bronze/White
3017,5.0,True,2016-12-28,A29KOO6WMPLGOQ,B014IBJKNO,Amazon Customer,Perfect!,Just what I wanted!,1482883200, 8 M US, Black/White/Anthracite/Stealth
3018,5.0,True,2016-12-28,A3LWEZO2OWFJX5,B014IBJKNO,B.G. - Iliinois,"Bought these for my daughter and she loves them.  She tried them on at a retail store a couple months prior, so I knew her exact size.",Bought these for my daughter and she loves them. ...,1482883200, 8.5 M US, Black/Wolf Grey/White/Pink
3019,5.0,True,2016-12-27,A1IR4GED6BXNSR,B014IBJKNO,M. Ridgell,Great product and fast shipping!,Five Stars,1482796800, 9.5 M US, Black/White/Anthracite/Stealth
3020,2.0,True,2016-12-25,A9MNC403IAKFS,B014IBJKNO,caridad Hidalgo,"Tried one in the store and bought it online but it was a different  kind of shoe . Too big , different fit !",Tried one in the store and bought it online but ...,1482624000, 10 M US, Cool Grey/Pure Platinum/White/Volt
3021,5.0,True,2016-12-23,ASEXDKPTYY14D,B014IBJKNO,Tomoe,"I had the older generation of this shoe that survived 2 or 3 mud runs and of all my aches and pains, my feet was not one of them. This is because of this shoe. Nike really dropped the mic with this.",I had the older generation of this shoe that survived ...,1482451200, 10 M US, Cool Grey/Rage Green/Hyper Turquoise
3022,5.0,True,2016-12-22,AEHOCC2S72M38,B014IBJKNO,Amazon Customer,This pair fits perfect.....the first pair was wrong size in the right box.....definitely order again!!!!!,Five Stars,1482364800, 12 M US, Cool Grey/Volt/Pure Platinum
3023,2.0,True,2016-12-16,A1R7S4XNZLSLBH,B014IBJKNO,Wollstonecraft,I returned these as they were not true to size. They ran large.,Not true to size,1481846400, 8 M US, Grey
3024,1.0,True,2016-12-15,A3PTZ7IHGU9BA8,B014IBJKNO,Amazon Customer,wrong shoes,One Star,1481760000, 7 M US, Black/Red Bronze/White
3025,5.0,True,2016-12-12,AZ7P3NH09B66S,B014IBJKNO,Cotton,There very nice,Nice,1481500800, 8.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
3026,5.0,True,2016-12-12,A37OEAOYVLKYC,B014IBJKNO,Lisa (Hartford CT),"I actually have 3 pairs of these trainers.  They are very comfortable, there is a neoprene sleeve that goes around your ankle that makes them the most comfortable for me compared to normal athletic shoes.  They run a little narrow - for me this is perfect, but you may want to round up on the size or try on in the store first if your feet are on the wider side.",Great,1481500800, 7.5 B(M) US, Black/White/Anthracite/Stealth
3027,4.0,True,2016-12-08,A1QGX3IWOHIZYA,B014IBJKNO,Jenny Jones,Just too big otherwise I liked them!,Four Stars,1481155200, 7 M US, Black/Red Bronze/White
3028,4.0,True,2016-12-04,A1DF4MM3K93J0W,B014IBJKNO,Andrea Valdez,Comfortable shoe.  I would buy again,Four Stars,1480809600, 6.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
3029,4.0,True,2016-12-02,A2VMKNYTJ973O3,B014IBJKNO,Amazon Customer,Light weight and comfortable.,Four Stars,1480636800, 9.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
3030,5.0,True,2016-12-02,A1OZMZ4FLR5UPW,B014IBJKNO,Deborah M. Klein,Fit my size perfectly and very comfortable!,Five Stars,1480636800, 9 B(M) US, Black/White/Anthracite/Stealth
3031,5.0,True,2016-12-01,A3G2IEH99QRNYP,B014IBJKNO,Heather,Love these shoes! Needed new running shoes and these are perfect. Light weight and fit great!,Five Stars,1480550400, 8.5 M US, Cool Grey/Pure Platinum/White/Volt
3032,5.0,True,2016-11-28,A9E07GS8ZV3ON,B014IBJKNO,Kindle Customer,Purchased these for our teenage daughter. She loves them. For both casual wear and sports.,Five Stars,1480291200, 8.5 M US, Black/White/Anthracite/Stealth
3033,5.0,True,2016-11-27,ACDIEMICS7XGC,B014IBJKNO,Shopping Queen,"Love these shoes, I have worn them all day and found them really comfortable with no aching feet at the end of the day. Fantastic colour and true to size. I also bought  Nike Women's Flex Supreme Tr 3 Pnk Pw/Mtllc Slvr/Cl Gry/White Training Shoe and these shoes are slightly more comfortable than those even though they look very similar.",Love them,1480204800, 10 M US, Pink Blast/Stealth/Hyper Pink/White
3034,5.0,True,2016-11-23,A1223JGQ0GRSPT,B014IBJKNO,CStaples,Super light weight comfortable! Kick box in these and run too. Good support!,Super light weight versatile,1479859200, 8 M US, Black/White/Anthracite/Stealth
3035,4.0,False,2016-11-21,AUDAQGK21DH1Z,B014IBJKNO,Yusra,"i bought a pair from DSW for 50$ and they are very comfortable but i bought a size 6.5 when I normally where a size 7.  and even the 6.5 feels a little roomy.  I have wide flat feet btw.  im not sure if I will keep them even though i love their look and comfort.  I've been having feet problems while taking a gym class and I think they won't give me enough support when running.  they're great for wearing at home or gym and doing exercises in one place- extremely light weight and flexible, but i don't know if they'll last long if you use them everywhere else.  :(  i really like them but i cant just buy 2 different shoes.
also, i really like the strings inside the lining on the side of the shoes to adjust and make the shoe fit snug. it makes me feel secure :D",very comfortable but limited use,1479686400, 6.5 B(M) US, Cool Grey/Rage Green/Hyper Turquoise
